1,freegame,0.0,5000
2,freegame,0.0,5000
3,freegame,0.0,5000
4,freegame,0.4,5000
5,freegame,3.2,5000
6,freegame,0.0,5000
7,freegame,4.8,1257.3
8,freegame,1.8,5000
9,freegame,0.0,5000
10,freegame,0.0,5000
11,freegame,0.0,111.2
12,freegame,4.8,5000
13,freegame,0.0,5000
14,freegame,4.8,1714.8
15,freegame,1.6,5000
16,freegame,153.6,2394.6
17,freegame,0.0,5000
18,freegame,12.0,5000
19,freegame,0.0,5000
20,freegame,0.0,4767.8
21,freegame,76.8,5000
22,freegame,211.2,5000
23,freegame,1.2,5000
24,freegame,0.0,5000
25,freegame,4.0,525.2
26,freegame,0.0,5000
27,freegame,0.0,4302.8
28,freegame,24.0,707.2
29,freegame,6.0,5000
30,freegame,1.2,5000
31,freegame,1.6,2277.6
32,freegame,0.0,5000
33,freegame,1.6,5000
34,freegame,0.0,5000
35,freegame,0.0,5000
36,freegame,5.6,5000
37,freegame,0.4,5000
38,freegame,0.0,5000
39,freegame,3.2,5000
40,freegame,1.2,546.6
41,freegame,0.0,5000
42,freegame,1.6,5000
43,freegame,0.0,5000
44,freegame,0.0,5000
45,freegame,4.0,505.6
46,freegame,0.0,5000
47,freegame,0.0,5000
48,freegame,22.3,2100.0
49,freegame,76.8,2702.0
50,freegame,1.0,5000
51,freegame,1.2,5000
52,freegame,0.0,5000
53,freegame,3.2,5000
54,freegame,7.6,5000
55,freegame,0.0,761.2
56,freegame,32.0,5000
57,freegame,36.0,5000
58,freegame,13.2,5000
59,freegame,1.0,3644.6
60,freegame,0.0,5000
61,freegame,0.0,5000
62,freegame,0.0,5000
63,freegame,0.0,5000
64,freegame,0.0,5000
65,freegame,0.0,5000
66,freegame,0.0,5000
67,freegame,0.0,5000
68,freegame,12.0,5000
69,freegame,0.0,5000
70,freegame,0.0,4543.9
71,freegame,0.0,2297.2
72,freegame,1.6,3886.4
73,freegame,0.0,1462.4
74,freegame,0.0,5000
75,freegame,0.8,5000
76,freegame,16.8,5000
77,freegame,1.6,5000
78,freegame,0.0,5000
79,freegame,4.8,5000
80,freegame,0.0,2477.4
81,freegame,0.0,5000
82,freegame,72.0,5000
83,freegame,0.0,3548.4
84,freegame,5.6,5000
85,freegame,0.0,5000
86,freegame,4.0,5000
87,freegame,4.8,5000
88,freegame,4.0,5000
89,freegame,11.2,5000
90,freegame,0.0,5000
91,freegame,3.0,5000
92,freegame,8.0,4459.8
93,freegame,0.0,5000
94,freegame,1.6,5000
95,freegame,0.0,5000
96,freegame,2.4,5000
97,freegame,1.6,5000
98,freegame,0.0,5000
99,freegame,2.4,5000
100,freegame,10.8,5000
101,freegame,0.8,5000
102,freegame,1.6,5000
103,freegame,0.0,5000
104,freegame,0.0,3255.8
105,freegame,3.2,5000
106,freegame,19.2,5000
107,freegame,0.0,5000
108,freegame,0.4,5000
109,freegame,0.0,5000
110,freegame,38.4,5000
111,freegame,0.0,5000
112,freegame,8.0,5000
113,freegame,0.8,5000
114,freegame,0.8,5000
115,freegame,0.8,5000
116,freegame,32.0,5000
117,freegame,12.0,5000
118,freegame,0.0,5000
119,freegame,79.2,5000
120,freegame,0.0,1396.8
121,freegame,0.8,5000
122,freegame,3.2,3316.4
123,freegame,38.4,5000
124,freegame,0.0,5000
125,freegame,3.2,5000
126,freegame,76.8,5000
127,freegame,9.6,2186.2
128,freegame,8.0,5000
129,freegame,1.6,5000
130,freegame,0.0,1072.0
131,freegame,1.6,5000
132,freegame,77.0,5000
133,freegame,38.4,5000
134,freegame,0.0,5000
135,freegame,54.4,5000
136,freegame,2.0,5000
137,freegame,1.2,3674.8
138,freegame,2.4,5000
139,freegame,0.0,5000
140,freegame,0.0,5000
141,freegame,12.8,5000
142,freegame,0.0,5000
143,freegame,48.0,5000
144,freegame,1.6,5000
145,freegame,0.0,5000
146,freegame,0.0,5000
147,freegame,29.6,3495.2
148,freegame,4.8,137.2
149,freegame,0.0,953.6
150,freegame,0.0,5000
151,freegame,0.0,5000
152,freegame,0.0,5000
153,freegame,0.0,5000
154,freegame,72.0,5000
155,freegame,0.0,5000
156,freegame,0.0,5000
157,freegame,18.0,5000
158,freegame,0.0,5000
159,freegame,0.0,5000
160,freegame,96.0,1101.8
161,freegame,0.0,5000
162,freegame,0.0,2689.0
163,freegame,8.0,1106.4
164,freegame,0.0,5000
165,freegame,0.0,5000
166,freegame,24.2,5000
167,freegame,78.8,2841.3
168,freegame,12.0,4460.3
169,freegame,0.0,5000
170,freegame,0.8,5000
171,freegame,52.4,5000
172,freegame,1.6,956.8
173,freegame,0.0,1019.0
174,freegame,0.4,5000
175,freegame,0.0,4630.7
176,freegame,3.2,4873.2
177,freegame,0.0,5000
178,freegame,1.6,5000
179,freegame,0.4,5000
180,freegame,1.6,5000
181,freegame,0.0,3647.0
182,freegame,3.2,5000
183,freegame,0.0,5000
184,freegame,12.0,1859.4
185,freegame,4.0,1469.2
186,freegame,0.0,4637.2
187,freegame,4.0,73.2
188,freegame,0.0,5000
189,freegame,0.0,5000
190,freegame,0.0,5000
191,freegame,0.8,5000
192,freegame,0.0,5000
193,freegame,0.8,5000
194,freegame,0.2,5000
195,freegame,3.2,5000
196,freegame,1.6,127.0
197,freegame,0.0,5000
198,freegame,0.0,5000
199,freegame,0.0,5000
200,freegame,0.0,5000
201,freegame,0.0,3990.0
202,freegame,0.0,5000
203,freegame,0.0,5000
204,freegame,0.8,4726.4
205,freegame,0.8,5000
206,freegame,0.8,5000
207,freegame,8.0,1003.6
208,freegame,9.2,4624.4
209,freegame,0.0,5000
210,freegame,0.0,5000
211,freegame,0.0,5000
212,freegame,16.0,5000
213,freegame,0.0,5000
214,freegame,0.4,5000
215,freegame,2.4,2506.6
216,freegame,0.0,5000
217,freegame,0.0,5000
218,freegame,1.6,2214.4
219,freegame,3.6,5000
220,freegame,0.4,1765.8
221,freegame,1.6,880.3
222,freegame,2.4,3648.8
223,freegame,78.4,5000
224,freegame,38.4,5000
225,freegame,0.0,5000
226,freegame,24.0,5000
227,freegame,0.0,2248.2
228,freegame,0.0,5000
229,freegame,0.0,5000
230,freegame,0.0,1158.0
231,freegame,0.0,5000
232,freegame,20.0,3469.8
233,freegame,21.2,5000
234,freegame,10.8,5000
235,freegame,2.4,5000
236,freegame,6.0,5000
237,freegame,0.0,4976.6
238,freegame,0.8,5000
239,freegame,0.0,5000
240,freegame,0.0,5000
241,freegame,12.0,5000
242,freegame,4.8,5000
243,freegame,32.0,5000
244,freegame,3.2,5000
245,freegame,6.0,5000
246,freegame,38.4,5000
247,freegame,2.0,5000
248,freegame,0.0,5000
249,freegame,0.0,5000
250,freegame,2.0,5000
251,freegame,0.4,5000
252,freegame,0.0,5000
253,freegame,38.4,2744.0
254,freegame,4.4,1098.0
255,freegame,6.0,5000
256,freegame,4.8,1062.0
257,freegame,8.0,5000
258,freegame,0.0,5000
259,freegame,0.4,5000
260,freegame,0.0,5000
261,freegame,0.8,1072.4
262,freegame,12.0,3043.0
263,freegame,3.0,5000
264,freegame,1.2,1442.8
265,freegame,0.0,5000
266,freegame,0.2,5000
267,freegame,4.0,341.4
268,freegame,0.0,5000
269,freegame,1.6,5000
270,freegame,0.0,5000
271,freegame,0.0,5000
272,freegame,0.4,5000
273,freegame,0.0,346.0
274,freegame,5.6,5000
275,freegame,0.0,5000
276,freegame,0.8,5000
277,freegame,4.0,5000
278,freegame,19.2,5000
279,freegame,0.0,5000
280,freegame,0.0,5000
281,freegame,0.8,5000
282,freegame,34.4,2666.0
283,freegame,2.4,5000
284,freegame,0.0,5000
285,freegame,24.0,5000
286,freegame,6.8,5000
287,freegame,0.0,5000
288,freegame,0.0,5000
289,freegame,3.2,5000
290,freegame,0.0,5000
291,freegame,1.6,2482.7
292,freegame,1.0,380.7
293,freegame,0.0,2257.1
294,freegame,24.0,1109.6
295,freegame,2.0,5000
296,freegame,0.4,220.2
297,freegame,0.0,5000
298,freegame,0.0,2916.4
299,freegame,192.0,1976.0
300,freegame,0.0,5000
301,freegame,4.0,5000
302,freegame,0.0,5000
303,freegame,0.0,3103.2
304,freegame,0.0,2883.8
305,freegame,0.0,5000
306,freegame,0.0,5000
307,freegame,1.2,5000
308,freegame,0.0,5000
309,freegame,2.0,5000
310,freegame,0.0,5000
311,freegame,0.8,5000
312,freegame,0.0,1601.2
313,freegame,17.6,5000
314,freegame,36.0,5000
315,freegame,0.0,5000
316,freegame,0.0,5000
317,freegame,0.0,5000
318,freegame,2.6,5000
319,freegame,4.8,5000
320,freegame,4.8,637.4
321,freegame,4.4,5000
322,freegame,24.0,5000
323,freegame,4.0,5000
324,freegame,0.0,5000
325,freegame,1.6,5000
326,freegame,0.0,4324.8
327,freegame,2.4,5000
328,freegame,0.0,654.2
329,freegame,0.0,4232.3
330,freegame,4.4,5000
331,freegame,0.0,5000
332,freegame,0.0,5000
333,freegame,4.0,5000
334,freegame,2.0,5000
335,freegame,6.0,5000
336,freegame,1.6,1730.6
337,freegame,1.6,5000
338,freegame,0.0,5000
339,freegame,8.2,5000
340,freegame,8.0,2293.2
341,freegame,4.8,5000
342,freegame,0.0,2442.0
343,freegame,1.2,5000
344,freegame,3.2,1362.2
345,freegame,0.0,5000
346,freegame,12.0,5000
347,freegame,76.8,1164.4
348,freegame,0.0,5000
349,freegame,0.0,5000
350,freegame,0.0,5000
351,freegame,2.4,5000
352,freegame,3.2,5000
353,freegame,0.0,5000
354,freegame,13.6,5000
355,freegame,11.2,5000
356,freegame,0.0,3444.4
357,freegame,0.0,1310.8
358,freegame,55.2,1380.6
359,freegame,0.0,5000
360,freegame,0.0,5000
361,freegame,2.4,5000
362,freegame,4.8,415.2
363,freegame,51.2,5000
364,freegame,0.0,336.6
365,freegame,1.2,5000
366,freegame,10.6,5000
367,freegame,0.0,2842.4
368,freegame,3.2,5000
369,freegame,7.2,5000
370,freegame,0.8,5000
371,freegame,4.8,5000
372,freegame,1.6,244.4
373,freegame,3.2,5000
374,freegame,0.0,5000
375,freegame,51.2,1454.0
376,freegame,0.0,5000
377,freegame,0.0,1190.8
378,freegame,2.4,5000
379,freegame,1.0,5000
380,freegame,0.0,5000
381,freegame,27.2,5000
382,freegame,0.0,511.4
383,freegame,0.0,5000
384,freegame,12.8,5000
385,freegame,0.0,5000
386,freegame,4.0,5000
387,freegame,16.0,5000
388,freegame,6.0,5000
389,freegame,4.8,5000
390,freegame,0.0,4921.6
391,freegame,0.8,1150.4
392,freegame,0.0,5000
393,freegame,38.4,5000
394,freegame,1.2,5000
395,freegame,0.0,5000
396,freegame,2.4,5000
397,freegame,3.2,5000
398,freegame,0.8,5000
399,freegame,0.0,4469.4
400,freegame,38.4,3913.8
401,freegame,1.6,1618.8
402,freegame,0.0,5000
403,freegame,0.0,5000
404,freegame,1.0,5000
405,freegame,3.2,1538.4
406,freegame,0.0,5000
407,freegame,0.0,5000
408,freegame,2.4,5000
409,freegame,22.4,5000
410,freegame,1.6,5000
411,freegame,0.0,5000
412,freegame,0.0,5000
413,freegame,0.0,4923.9
414,freegame,2.0,5000
415,freegame,0.8,5000
416,freegame,3.2,5000
417,freegame,6.0,5000
418,freegame,2.4,5000
419,freegame,0.0,5000
420,freegame,0.0,5000
421,freegame,16.0,3440.2
422,freegame,0.0,5000
423,freegame,0.0,5000
424,freegame,0.0,948.6
425,freegame,0.0,2456.4
426,freegame,12.0,3143.4
427,freegame,16.0,5000
428,freegame,3.2,5000
429,freegame,0.0,5000
430,freegame,0.0,5000
431,freegame,0.0,5000
432,freegame,0.0,1926.4
433,freegame,7.2,5000
434,freegame,4.8,5000
435,freegame,48.0,5000
436,freegame,3.2,5000
437,freegame,0.0,5000
438,freegame,0.0,5000
439,freegame,26.0,2736.7
440,freegame,38.4,5000
441,freegame,0.0,2962.4
442,freegame,0.0,5000
443,freegame,0.0,5000
444,freegame,0.4,5000
445,freegame,0.0,5000
446,freegame,0.0,5000
447,freegame,0.0,5000
448,freegame,11.2,3081.8
449,freegame,0.0,5000
450,freegame,0.0,5000
451,freegame,193.2,5000
452,freegame,0.0,5000
453,freegame,16.0,5000
454,freegame,2.4,5000
455,freegame,0.0,5000
456,freegame,0.0,5000
457,freegame,57.6,5000
458,freegame,3.2,5000
459,freegame,0.0,5000
460,freegame,0.0,5000
461,freegame,41.6,5000
462,freegame,4.0,5000
463,freegame,48.0,5000
464,freegame,0.0,5000
465,freegame,8.0,887.6
466,freegame,0.0,5000
467,freegame,4.8,5000
468,freegame,0.0,5000
469,freegame,0.0,5000
470,freegame,6.0,5000
471,freegame,1.0,5000
472,freegame,0.8,5000
473,freegame,0.0,5000
474,freegame,0.0,1179.6
475,freegame,2.4,5000
476,freegame,2.0,5000
477,freegame,0.0,5000
478,freegame,81.6,5000
479,freegame,2.4,5000
480,freegame,12.0,5000
481,freegame,24.0,5000
482,freegame,0.0,3486.4
483,freegame,1.8,5000
484,freegame,0.0,5000
485,freegame,0.0,5000
486,freegame,35.2,1351.8
487,freegame,1.0,5000
488,freegame,3.2,5000
489,freegame,8.0,5000
490,freegame,0.0,5000
491,freegame,0.8,5000
492,freegame,2.0,5000
493,freegame,4.0,5000
494,freegame,0.0,3174.8
495,freegame,0.0,5000
496,freegame,0.0,5000
497,freegame,0.0,5000
498,freegame,0.0,5000
499,freegame,8.0,5000
500,freegame,31.2,3947.4
501,freegame,0.0,5000
502,freegame,0.0,3307.2
503,freegame,0.0,927.6
504,freegame,0.0,5000
505,freegame,0.0,5000
506,freegame,51.2,5000
507,freegame,19.2,1114.2
508,freegame,4.8,5000
509,freegame,0.0,5000
510,freegame,0.0,5000
511,freegame,11.2,1543.0
512,freegame,1.6,1036.4
513,freegame,17.6,5000
514,freegame,0.0,5000
515,freegame,55.2,5000
516,freegame,0.0,5000
517,freegame,2.4,5000
518,freegame,0.0,5000
519,freegame,6.0,5000
520,freegame,0.0,5000
521,freegame,51.2,5000
522,freegame,9.2,3508.0
523,freegame,0.0,5000
524,freegame,18.0,5000
525,freegame,2.0,5000
526,freegame,3.2,5000
527,freegame,48.0,5000
528,freegame,0.0,4644.0
529,freegame,0.0,5000
530,freegame,7.2,5000
531,freegame,2.4,5000
532,freegame,0.0,5000
533,freegame,0.8,5000
534,freegame,2.4,5000
535,freegame,0.0,5000
536,freegame,0.0,5000
537,freegame,0.0,5000
538,freegame,0.0,5000
539,freegame,22.4,5000
540,freegame,2.0,5000
541,freegame,0.0,5000
542,freegame,0.0,5000
543,freegame,4.0,5000
544,freegame,1.6,5000
545,freegame,0.0,5000
546,freegame,4.8,5000
547,freegame,0.0,5000
548,freegame,0.8,5000
549,freegame,8.0,4683.4
550,freegame,0.8,5000
551,freegame,0.0,5000
552,freegame,0.4,1142.8
553,freegame,0.8,739.8
554,freegame,0.0,5000
555,freegame,0.0,5000
556,freegame,0.0,2016.8
557,freegame,0.0,5000
558,freegame,4.0,5000
559,freegame,0.0,5000
560,freegame,3.2,5000
561,freegame,16.0,5000
562,freegame,25.6,5000
563,freegame,19.2,5000
564,freegame,0.0,5000
565,freegame,0.8,5000
566,freegame,0.0,5000
567,freegame,19.2,140.0
568,freegame,1.6,5000
569,freegame,0.0,5000
570,freegame,4.0,4858.6
571,freegame,1.6,5000
572,freegame,39.2,5000
573,freegame,0.0,5000
574,freegame,12.0,5000
575,freegame,0.0,5000
576,freegame,3.4,5000
577,freegame,0.0,5000
578,freegame,6.4,5000
579,freegame,3.6,5000
580,freegame,78.8,2983.6
581,freegame,1.6,5000
582,freegame,9.6,5000
583,freegame,0.0,5000
584,freegame,8.0,5000
585,freegame,19.2,5000
586,freegame,0.0,5000
587,freegame,4.0,5000
588,freegame,25.6,4722.0
589,freegame,0.0,4224.0
590,freegame,0.0,5000
591,freegame,1.6,5000
592,freegame,4.0,5000
593,freegame,0.0,5000
594,freegame,0.0,2891.6
595,freegame,12.0,5000
596,freegame,2.4,5000
597,freegame,0.0,4151.6
598,freegame,0.0,3781.6
599,freegame,4.0,5000
600,freegame,4.0,5000
601,freegame,1.0,572.0
602,freegame,4.8,5000
603,freegame,13.6,1691.4
604,freegame,280.0,4078.2
605,freegame,2.0,5000
606,freegame,12.0,283.4
607,freegame,0.0,5000
608,freegame,38.4,5000
609,freegame,0.0,5000
610,freegame,0.8,2927.8
611,freegame,51.2,5000
612,freegame,2.0,5000
613,freegame,8.0,5000
614,freegame,39.2,4334.6
615,freegame,68.8,5000
616,freegame,0.0,1622.0
617,freegame,19.2,5000
618,freegame,0.0,5000
619,freegame,41.6,5000
620,freegame,0.0,5000
621,freegame,4.8,2114.6
