1,1,500000
2,1,500000
3,1,500000
4,1,500000
5,1,500000
6,1,500000
7,1,126210
8,1,500000
9,1,500000
10,1,500000
11,1,11120
12,1,500000
13,1,500000
14,1,171960
15,1,500000
16,1,254820
17,1,500000
18,1,500000
19,1,500000
20,1,476780
21,1,500000
22,1,500000
23,1,500000
24,1,500000
25,1,52920
26,1,500000
27,1,430280
28,1,73120
29,1,500000
30,1,500000
31,1,227920
32,1,500000
33,1,500000
34,1,500000
35,1,500000
36,1,500000
37,1,500000
38,1,500000
39,1,500000
40,1,54780
41,1,500000
42,1,500000
43,1,500000
44,1,500000
45,1,50960
46,1,500000
47,1,500000
48,1,212230
49,1,277880
50,1,500000
51,1,500000
52,1,500000
53,1,500000
54,1,500000
55,1,76120
56,1,500000
57,1,500000
58,1,500000
59,1,364560
60,1,500000
61,1,500000
62,1,500000
63,1,500000
64,1,500000
65,1,500000
66,1,500000
67,1,500000
68,1,500000
69,1,500000
70,1,454390
71,1,229720
72,1,388800
73,1,146240
74,1,500000
75,1,500000
76,1,500000
77,1,500000
78,1,500000
79,1,500000
80,1,247740
81,1,500000
82,1,500000
83,1,354840
84,1,500000
85,1,500000
86,1,500000
87,1,500000
88,1,500000
89,1,500000
90,1,500000
91,1,500000
92,1,446780
93,1,500000
94,1,500000
95,1,500000
96,1,500000
97,1,500000
98,1,500000
99,1,500000
100,1,500000
101,1,500000
102,1,500000
103,1,500000
104,1,325580
105,1,500000
106,1,500000
107,1,500000
108,1,500000
109,1,500000
110,1,500000
111,1,500000
112,1,500000
113,1,500000
114,1,500000
115,1,500000
116,1,500000
117,1,500000
118,1,500000
119,1,500000
120,1,139680
121,1,500000
122,1,331960
123,1,500000
124,1,500000
125,1,500000
126,1,500000
127,1,219580
128,1,500000
129,1,500000
130,1,107200
131,1,500000
132,1,500000
133,1,500000
134,1,500000
135,1,500000
136,1,500000
137,1,367600
138,1,500000
139,1,500000
140,1,500000
141,1,500000
142,1,500000
143,1,500000
144,1,500000
145,1,500000
146,1,500000
147,1,352480
148,1,14200
149,1,95360
150,1,500000
151,1,500000
152,1,500000
153,1,500000
154,1,500000
155,1,500000
156,1,500000
157,1,500000
158,1,500000
159,1,500000
160,1,119780
161,1,500000
162,1,268900
163,1,111440
164,1,500000
165,1,500000
166,1,500000
167,1,292010
168,1,447230
169,1,500000
170,1,500000
171,1,500000
172,1,95840
173,1,101900
174,1,500000
175,1,463070
176,1,487640
177,1,500000
178,1,500000
179,1,500000
180,1,500000
181,1,364700
182,1,500000
183,1,500000
184,1,187140
185,1,147320
186,1,463720
187,1,7720
188,1,500000
189,1,500000
190,1,500000
191,1,500000
192,1,500000
193,1,500000
194,1,500000
195,1,500000
196,1,12860
197,1,500000
198,1,500000
199,1,500000
200,1,500000
201,1,399000
202,1,500000
203,1,500000
204,1,472720
205,1,500000
206,1,500000
207,1,101160
208,1,463360
209,1,500000
210,1,500000
211,1,500000
212,1,500000
213,1,500000
214,1,500000
215,1,250900
216,1,500000
217,1,500000
218,1,221600
219,1,500000
220,1,176620
221,1,88190
222,1,365120
223,1,500000
224,1,500000
225,1,500000
226,1,500000
227,1,224820
228,1,500000
229,1,500000
230,1,115800
231,1,500000
232,1,348980
233,1,500000
234,1,500000
235,1,500000
236,1,500000
237,1,497660
238,1,500000
239,1,500000
240,1,500000
241,1,500000
242,1,500000
243,1,500000
244,1,500000
245,1,500000
246,1,500000
247,1,500000
248,1,500000
249,1,500000
250,1,500000
251,1,500000
252,1,500000
253,1,278240
254,1,110240
255,1,500000
256,1,106680
257,1,500000
258,1,500000
259,1,500000
260,1,500000
261,1,107320
262,1,305500
263,1,500000
264,1,144400
265,1,500000
266,1,500000
267,1,34540
268,1,500000
269,1,500000
270,1,500000
271,1,500000
272,1,500000
273,1,34600
274,1,500000
