1,1,0
2,1,0
3,1,0
4,1,1600
5,1,0
6,1,0
7,1,0
8,1,200
9,1,100
10,1,0
11,1,960
12,1,1200
13,1,0
14,1,0
15,1,2800
16,1,0
17,1,0
18,1,0
19,1,0
20,1,2900
21,1,0
22,1,500000
23,1,0
24,1,0
25,1,320
26,1,0
27,1,0
28,1,65960
29,1,360
30,1,900
31,1,0
32,1,0
33,1,600
34,1,6650
35,1,0
36,1,320
37,1,0
38,1,219940
39,1,0
40,1,30840
41,1,0
42,1,0
43,1,0
44,1,2560
45,1,320
46,1,400
47,1,0
48,1,400
49,1,160
50,1,960
51,1,0
52,1,0
53,1,0
54,1,160
55,1,0
56,1,0
57,1,0
58,1,0
59,1,0
60,1,0
61,1,8680
62,1,0
63,1,0
64,1,80
65,1,0
66,1,0
67,1,160
68,1,300
69,1,1200
70,1,0
71,1,0
72,1,200
73,1,640
74,1,0
75,1,0
76,1,45260
77,1,0
78,1,1200
79,1,1800
80,1,320
81,1,54390
82,1,0
83,1,120
84,1,300
85,1,0
86,1,40630
87,1,3320
88,1,0
89,1,0
90,1,0
91,1,0
92,1,57960
93,1,160
94,1,640
95,1,0
96,1,0
97,1,10880
98,1,0
99,1,400
100,1,0
101,1,0
102,1,189420
103,1,0
104,1,0
105,1,0
106,1,0
107,1,0
108,1,0
109,1,0
110,1,0
111,1,0
112,1,12800
113,1,500000
114,1,0
115,1,0
116,1,500000
117,1,80
118,1,364580
119,1,0
120,1,0
121,1,2030
122,1,0
123,1,0
124,1,0
125,1,0
126,1,0
127,1,0
128,1,0
129,1,0
130,1,338440
131,1,355060
132,1,1600
133,1,0
134,1,0
135,1,0
136,1,0
137,1,0
138,1,0
139,1,0
140,1,920
141,1,0
142,1,0
143,1,500000
144,1,0
145,1,0
146,1,62220
147,1,70920
148,1,0
149,1,0
150,1,2320
151,1,0
152,1,500000
153,1,82820
154,1,0
155,1,0
156,1,0
157,1,120
158,1,288760
159,1,0
160,1,0
161,1,80
162,1,0
163,1,0
164,1,0
165,1,0
166,1,0
167,1,0
168,1,3720
169,1,10240
170,1,0
171,1,112800
172,1,0
173,1,0
174,1,0
175,1,0
176,1,120
177,1,500000
178,1,0
179,1,7680
180,1,0
181,1,0
182,1,0
183,1,720
184,1,0
185,1,0
186,1,1920
187,1,314740
188,1,0
189,1,0
190,1,0
191,1,1040
192,1,78990
193,1,460
194,1,0
195,1,0
196,1,320
